PC1,PC2,Habitability
-0.6505875447887034,-1.6448065044035016,0
0.32176588912106363,0.7486324597528803,0
-0.6495457631212013,1.776148715803638,0
-0.6737098265760284,-0.10166306080168679,0
-5.851007710124301,0.6784012196957435,0
-5.988477438580257,4.7570095731185384,0
-0.6289942472010618,-2.028852090702804,0
-0.5955280995786252,-2.8908075625929017,0
-0.7943345194173077,1.4821849232462858,0
8.110452955789702,-2.266310518247108,0
5.0775246216221435,-1.928064990188382,0
5.726191551628699,2.411406049005559,0
-0.4735352819981982,-0.038867229772742054,0
-0.3789827468847938,0.0010992021375568937,0
-7.69484635362648,-2.710516202800559,0
-7.909363411985768,-1.352764428387931,0
-6.8815840341212215,3.651422136458056,0
-6.662264660552377,0.7282809426007376,0
-8.022855878367592,-2.0861466267157773,0
-7.771700764096131,-0.6930686867701545,0
-5.370685017791613,3.248752672515912,0
-7.069935742349456,0.37063296077185465,0
-6.880910458410243,1.097843000751711,2
-6.878027661224634,0.711932515571998,0
-7.454722253649618,0.7072454889187983,0
-7.325277388437707,0.31509381447460616,1
-7.243641213651239,-1.2628831868315595,0
-1.8117422348464776,5.589022698474658,0
-6.2995520928708135,-2.9477168016405098,0
-6.836216577809342,-0.33354114333984447,0
-6.90029486131484,2.1948578530987772,0
-0.6188659002203024,-0.014352496681776699,0
-0.6431141377316026,-0.028354127008882957,0
-1.5562609680470258,-0.08267310252880491,0
-6.734934036890562,1.7768068411068838,0
-6.801656910552011,5.2066532356959865,0
-6.838067664166919,3.2220384374371416,2
-6.775175883203667,-0.1668783454527802,0
-6.734285087928755,-0.7109765415991829,1
-6.795660212887127,1.8183074334621459,0
-6.664968255978331,-0.01805105971647107,0
-6.446749442184842,-1.8406126290777731,0
-7.9186740961557085,-2.0671802227500358,0
-7.829829662254331,-0.09020823301369704,0
-7.771950433763379,3.5211620366001464,2
-1.5205902093153112,-1.5685061067503467,0
-7.866487985865356,-0.9904202497262883,0
-6.618070821317489,-1.0798409289471484,0
-6.367060622007286,-1.7710336778073856,0
-6.512049680712308,-0.03163752164465682,0
-6.841304088409762,-0.3099376790490926,0
-7.095880784960682,0.0343783740256297,0
-7.400764282498769,-0.43439450481473524,0
-1.575619755113029,-1.668425266687366,0
0.010558242297517045,1.9584371762721506,0
-6.742733960190449,0.15137117120145296,0
-7.299005352073012,-1.4850641786580414,0
-7.415299705818805,-0.35874671178348017,0
-7.415514056434061,-1.5489043004979255,0
-6.738494694511675,-0.0751182667926616,0
-0.8108667596502284,-0.12788769553116275,0
-6.929617584431538,0.21643884015334203,0
-6.736148297468286,1.212237393775641,1
-6.797832506507515,3.860157786740804,1
-6.785096265776507,2.1297464758708626,1
-6.859142570787232,6.716893425013686,0
-0.6013411764986967,-1.5740825725796332,0
-5.602333495627477,0.7958173393477768,0
-5.764819922534315,1.0125418287468901,0
-5.247709233524842,-1.5796126868372262,0
-5.606861799676283,2.3754871002125486,0
-7.156399127240033,1.225201103272368,0
-6.742318135415363,2.602202164016799,0
-6.09090154019817,1.042058374516519,0
-6.165734030895795,2.4171948244109216,2
-7.086310439747326,0.7611743325510879,0
-3.3422018537898266,0.4141487055530018,0
-1.4409812164493965,3.0148023802084345,0
-1.3234329037561938,0.6616743446272106,0
-1.6595152837448923,-2.210758265213016,0
-1.5410638754688717,3.853244851841007,0
-0.9549186539464832,4.374430112395511,0
-6.045658398249975,-4.889619447066619,0
-6.7204779559869205,-2.791296328988191,0
-6.787803467751018,-1.7896532552072495,0
-0.6852128166929095,-0.0803445475877659,0
-0.40454178076643554,-0.008625297206481405,0
-0.3574492498026821,-0.044057794574181894,0
-7.011958556665283,-1.4844628711892742,0
-6.747527208263616,0.09967157316530788,0
-7.174122957722452,1.189074201021016,0
3.9460814764088377,-4.010982693305497,0
-4.511339541743201,-1.7516454633260543,0
-4.970934571902241,0.937956005485303,0
-4.509748958450759,-3.3227771226227034,0
6.8759997386632,-1.9491636279036544,0
4.985541224270254,3.0671309507488496,0
2.9051309090754143,-1.750869379712379,0
1.3201041947759244,-0.39246683798749404,0
5.036882203192638,-2.605115404754657,0
-1.591364992743457,-0.5823166982680149,0
-2.5866944999607777,1.367469558774896,0
-3.2355811030556447,-2.101087860715055,0
-2.0138422344388487,-3.0389101903409714,0
5.815359398901951,-1.714763530864029,0
-4.5433211467522305,-3.1516410225475227,0
3.124112676217186,-2.5491153306492382,0
1.317552634451291,-3.7704455355559747,0
0.5587704152811457,-2.310267374501327,0
6.914269317358391,-1.9548904139144243,0
0.20244192954222695,-3.706019944595975,0
-1.6312285283660164,-2.1278458670831957,0
-0.1858470964576906,-4.237137555887344,0
2.7176901351051077,-4.431017550970966,0
5.43495789496601,-2.6215879213422304,0
-0.5737046050946939,-3.221030073317683,0
5.435859242398751,-2.25133511628322,0
6.728490624190534,-2.534159580282106,0
5.794308685896848,-2.572234585460013,0
9.809431522967477,-1.7698752397463762,0
9.321812771558113,-1.0548447629330082,0
1.0894097614848053,-1.0845284690267152,0
0.8236083790141423,-4.033365751516186,0
0.21273308547651198,-4.606928531963997,0
-0.4364159108827674,-2.9103776946243753,0
8.11145822304064,-2.578304134887974,0
0.5910298278340321,-1.6359865388678552,0
8.346809847951567,-1.710580693217369,0
1.7699243821764126,-2.984662866548245,0
6.55133762022909,-1.9442374800685542,0
2.706329492584408,-5.146026877873102,0
-0.27806076715308176,-3.1693993394634017,0
-1.74515471561944,1.2850640103743023,0
5.957151586981735,-2.7431745550897904,0
7.204127314581998,-2.633089042907695,0
1.4272486177058161,-0.8775969205504369,0
2.9900961173923246,-2.3799156767353193,0
9.035469835043507,-2.598691837058917,0
1.1489949595224087,-3.586970310337077,0
-0.7066906480754571,-4.585288650637525,0
3.92669357815652,-3.4989047573045995,0
-5.922823587584434,-2.912557148067171,0
2.118758536857363,-4.648263237586421,0
7.377508998012083,-2.204555831682637,0
8.775765019587125,-1.9418307572845608,0
8.277879693822834,-1.424932563233708,0
8.266988988356456,-2.2628423916039715,0
8.952848625822973,-2.891878454552502,0
1.8205822691145592,-3.0945489117781357,0
1.260847467044677,-3.3251770991252627,0
1.3420341847434247,-1.0201301044833317,0
-0.2199789887675929,-1.8787444351252816,0
8.144439318831349,-1.8759353992835717,0
7.023610155115582,-2.2017523327790114,0
2.2268862764798585,-4.164498839503663,0
3.152519695650729,-3.3171861553688315,0
9.047944742133735,-2.0731013698604306,0
4.424104835652587,-2.8527672780903615,0
-0.3626878630172233,-4.751356202636847,0
-0.1402884570346955,-5.223571829493634,0
-0.6415428880515135,-3.7758181374812674,0
3.3099638008406638,-3.1076773851673773,0
1.5240809845595684,0.6824779923585386,0
0.6290738320085848,-2.5034996131188203,0
-0.8815516872423149,-4.144827278477542,0
-4.574513990630693,-2.5680974192960333,0
3.455760003227237,-3.409315757271108,0
3.0947718794099197,-2.014445139176302,0
2.647052310996786,-4.407380643902696,0
9.392975845015812,-2.0223796173019775,0
9.193531868658852,-2.032698833439995,0
0.7356158441062497,-4.6094313117069445,0
2.3330976603480544,-3.5642153328292014,0
6.677541535421898,-2.6344699131191316,0
2.4577191661008255,-3.6686146580890155,0
9.294473363867,-1.9090059736701268,0
2.392852223126533,-3.7170053351618493,0
0.9172850982413366,-4.050711134298419,0
0.42350891238680916,-4.504588595872679,0
6.542108289824831,-1.9918388263340683,0
3.397624844804982,-4.505126921129782,0
8.73756322721,-2.2342189525218505,0
-0.34387740585241366,-5.479975024179094,0
1.586307594047916,-2.3695013787804124,0
8.963821187058038,-1.3820718760684594,0
7.432494908589611,-2.468093677051431,0
-2.357422486447457,-3.017425737153384,0
-1.2066991882116622,-4.896798904944643,0
6.175318334694963,-3.358460851470303,0
-1.1807483580487514,-2.887704494211609,0
-1.7223522318896345,-2.874809135391396,0
3.0256225005144675,-2.8860778642324743,0
6.150772560562503,-3.432892722861599,0
2.7553438231296044,-3.298799884694355,0
2.37767129454073,-3.7092680423752116,0
4.038474652807912,-3.208794551300557,0
3.3037052020059776,-4.267138642984258,0
1.2723096143534758,-3.459217790121487,0
-0.5068000774507201,-3.2535592541800566,0
7.964465794062475,-2.31584081509548,0
1.6305066466701346,-3.0658076491693396,0
-0.08019686801992898,1.4092950831787856,0
-6.606135988177537,-2.734427547977798,0
4.676514248812429,-2.5388130094595573,0
6.091587865032524,-2.4704197382504853,0
-0.5590278099047885,-3.940743393419145,0
1.2355708946567183,-3.872044727179934,0
2.2617808221357527,-3.169902977100106,0
5.350826884965495,-2.851349624013494,0
2.4793849927505662,-2.368746009132651,0
6.505268230289574,-1.5324858148174179,0
8.545244874413335,-2.4280769164819156,0
-1.60111236337768,-4.804416766900133,0
-2.41815057730019,-3.713405583906148,0
0.772377198561959,-2.078902474177191,0
2.30158195519916,-3.921259055421369,0
5.967781461208014,-3.619880621854592,0
0.17587006878383196,0.1367850185538657,0
-0.26402667516151795,-0.5191612573116534,0
-0.8804711597166571,1.3442998381528857,0
2.369763890223172,-2.442553653866861,0
1.7272444971297336,0.8357493424460302,0
1.4564827420220101,4.500265149490378,0
1.2926614228681574,8.029996442218975,0
1.0861517475131972,1.7789647088839589,0
1.1421465992287134,1.8226162091262614,0
-2.841946465860253,5.059515367621345,0
2.139577840076789,1.5162454835133603,0
-2.5537127175408947,-2.288962498072326,0
-0.17968223835415978,5.912903190275933,0
-0.7744052014002625,0.7049886030782553,0
-1.0435847447464817,0.9939741222680502,0
-2.1689877491942555,5.347095766369368,0
-0.22697246933187237,-0.07201318127709487,0
0.4472102317542732,-2.1767913233927847,0
-2.6815467378531035,3.760732700750989,0
-3.443065993038006,-2.4054792510371708,0
6.267868887325007,-1.7764978466181884,0
-1.2518040413858003,5.6241395206039915,0
-4.71215489449157,4.039046829953327,0
2.2259108781739805,1.9795783871429253,0
-0.48621164936037664,-0.12449506504017417,0
0.6983059678944066,1.8218938934497,0
-0.24711888865690354,1.6302388690613456,0
4.565375389037036,-0.5522476322553664,0
4.5444105044877965,2.031328878072879,0
0.5612612562838032,1.4939197490500833,0
2.5947797871192333,1.9193473447306408,0
0.8951607892463895,0.1739910975582947,0
5.381170712759801,2.3026416664848703,0
0.7776393946789606,4.276280129390287,0
1.4532911944689673,-1.223621883978045,0
-3.6858464683068735,1.6029370856688274,0
-0.7798435465508294,0.8497315126000176,0
0.10248776667511895,1.7305183403674393,0
0.3481185202292105,1.6193566549070995,0
1.3169569332837239,5.760481867129918,0
2.7057841908224236,-1.3164485192135216,0
2.1885860213390025,2.8736646446982186,0
3.3171125926142047,-2.7719747545656124,0
-0.8104880340069065,-0.034322037412740466,0
-2.317599861668602,1.3690099898614319,0
-0.7882266703947945,0.949128398446839,0
5.91076890720403,2.2291721640816973,0
6.641469189536326,3.190623773292855,0
-6.0023714492563744,0.6130752127775255,0
-5.88199951311018,0.5716867145835266,0
-0.5760690090473517,-0.2989135093685367,0
-4.27333706395718,1.0165505396008165,0
5.844352121449632,2.2525235163347745,0
3.5054199188131574,1.8423178066587174,0
1.856357835093075,6.796323254515313,0
-0.7280896091431645,-0.18247282225955344,0
-0.84771842845291,-0.1290407521316182,0
3.5501139407054056,2.1278317261786253,0
3.806632422740681,1.7082777568256884,0
-0.7606010550424581,1.146596573863566,0
-0.8727385253427098,1.1166535229144274,0
0.10916920260504408,1.6233524099441692,0
-1.0926437490004768,-0.5261826973593132,0
1.727997224011287,2.401678842796416,0
7.410196259376409,-1.2288634287109714,0
0.5903423720377098,1.2039975181844442,0
3.816399624334924,1.9615475115743344,0
4.198189746870795,4.046201129905762,0
-0.48530993241536763,0.6323620439068656,0
-0.9261328076432565,1.032421290502253,0
1.1953873375501698,5.70346444777668,0
-1.4389603949398324,4.928303197024687,0
-3.509530300869241,-0.6987518988473801,0
0.25467288105804503,1.653281408932393,0
1.570505195706208,-3.0490979012834023,0
0.31388564564792737,1.6803919399158977,0
-0.050556412036036114,6.571649716983815,0
-1.2780535246113855,1.4510305793161604,0
1.7877744068248094,3.2417831181290047,0
1.7173790614271032,2.0320262594641947,0
2.236957123878625,1.8834157261987898,0
-1.4343048402488163,-0.1539822304268194,0
-1.440258431762681,-0.15405391733971535,0
-3.675139178610243,1.8679232958130352,0
-0.017186651715722194,0.11480779746167248,0
-1.9240007893899773,-0.6611871158768419,0
-0.3239280039718211,1.337560519188983,0
1.5689646784756202,2.0069739188815507,0
0.5581880228727601,1.7016890737280632,0
-0.06901572442791967,-1.707616107519934,0
2.769083774566492,2.021493108654355,0
1.239631221436016,1.8257647223330797,0
-0.09467238115234568,1.67453441972048,0
0.06891872750884685,1.6212204894734779,0
-0.29663978842516814,1.658636796764531,0
1.915585573246757,-2.8981374296476723,0
0.610709835416924,1.7208907740957193,0
1.7146397909489128,1.6171258603707457,0
1.8372164978423788,1.7658796635637302,0
-1.0608435277281536,0.2813429288331828,0
-1.0726473412648316,2.0653008711349465,0
-1.410345905835215,6.323368918002342,0
-0.961021142514624,1.1873629716757077,0
0.587048028649455,1.8517009893803182,0
-3.275961541790673,1.2936585322123975,0
7.751935574179166,1.3879056890523185,0
6.615217567103944,2.4925307670737364,0
2.5961298412764826,2.078683998585603,0
-0.45964714564710824,0.7220410108896894,0
7.69898963292765,-0.13186233737067068,0
-0.9373543856310897,0.8170775545777784,0
1.9266938080413611,6.580896502970502,0
1.5974511473556399,1.6704503334138023,0
1.4733522518634155,1.9693544777048182,0
1.6535148710648098,1.8937943888393434,0
0.2516467443110366,1.7172511019942611,0
4.975960964153811,1.8054807002121633,0
4.938484528510293,2.1493266790640266,0
-0.9980041967277924,1.5258397762942164,0
-0.8869138780637419,1.5400769926746045,0
1.1361544979770122,1.7849136576205338,0
5.527198796941852,-2.2270275255793317,0
-1.9249384837593835,1.258217077905048,0
1.427302230190262,5.564401559122294,0
0.19039452301523277,-0.20395491533886112,0
0.7253400072613838,0.31639895234222476,0
1.2905574031525093,-2.277818285276823,0
0.8366339472547448,0.07529737808512749,0
-0.7688121355449826,4.040683503966286,0
-1.2444064154834498,1.3142813447783304,0
-1.4710513347053802,4.997952665446661,0
-0.23185743730253905,1.5152498358894133,0
-0.654557228873567,0.931842109964578,0
1.1275648176434965,6.0730985778703825,0
0.7373123024131729,1.3479965974383494,0
2.890218288881178,1.8993409661454046,0
3.806932912418456,2.841420809627262,0
3.6898093106054417,2.1317027793842325,0
3.0924258102093787,1.8001841139806773,0
-0.8545292484194493,0.8577416494715812,0
5.249526908317931,-2.1616377487717924,0
4.974761843969472,-1.551641777732409,0
-0.7804026590352644,0.9717141634113265,0
0.05875212352664661,1.7957304159587906,0
1.0491861457486904,1.683441531936476,0
-0.16899348343971832,1.1199393651274032,0
-2.836545565076339,-2.6950419574304476,0
-3.4350617440451923,1.7982327510469422,0
3.802254674337532,2.0500495634613425,0
-2.629237265798456,1.3158895977422735,0
2.78212382568887,1.8662494991387069,0
6.5126084159351505,2.197559093749438,0
6.4163253946727385,2.553362376604237,0
-0.6993505941032453,1.0173692962722212,0
4.330942937414784,3.127796736176301,0
4.114855219006242,1.9784242195228667,0
-0.9030191115712215,3.9891402340615256,0
-1.2204562052766132,1.5893931268752401,0
4.330129131167565,2.0068368319571523,0
-4.454794756930991,-1.4567821427177754,0
7.10659505420275,1.7664100867549437,0
-0.06687064576028227,1.2559189614894763,0
-0.6027935243557752,-0.7801982048133819,0
2.3679216028132046,-0.23218670851573434,0
1.4238499489087515,1.528009021280342,0
5.215626046023756,2.337213963318504,0
5.623021571310468,1.8977697056620533,0
0.7118916440699623,1.3967378064591942,0
0.3697868146996188,1.8363055093494545,0
0.15950494807995788,0.03692092863451211,0
0.15882906593547286,0.03711053593356373,0
-0.21312545275254255,0.8269015037582049,0
0.2669116623802998,-0.031161855911235152,0
4.368500515977081,6.706359066272236,0
6.473647300348127,2.5518219932164445,0
-3.6351875237735967,-0.8081392964907189,0
6.483105732741559,4.844880438910596,0
5.581506666660138,2.4084949981830435,0
0.1978645254727128,0.9399495369719151,0
1.0405716619113594,1.5777060349976564,0
-0.16938407701303496,4.07183132847741,0
-1.1630198915695056,-0.10410571183859121,0
-1.817976694667425,1.4918589702330132,0
-1.816432281749498,6.1695271520021135,0
-1.3134259375675956,1.4215823713685918,0
4.3659088870297245,2.3701155956475293,0
-3.0979970078809687,1.2530406122792814,0
-0.7402042900089933,1.0392953015327948,0
3.2748416757114724,5.098348403845187,0
2.7463047412738644,1.8958354217328603,0
0.8949588404581376,-0.8233703555855101,0
-0.15870907327740397,0.14306328524727038,0
7.009849469671241,1.8527961785472324,0
6.7223210611524395,2.4154585830350785,0
2.4845693842882945,1.9905696128891441,0
-0.71125926552129,0.31594851208425756,0
-0.477667582993367,1.2012514511280301,0
-0.7715432045849814,1.5305955620379044,0
6.747147961678574,2.2114294099910214,0
-0.5535721628311495,-0.07546250244116959,0
5.754025177176163,2.469991233576415,0
-0.09787065022048905,0.8184805066490446,0
-4.226404109968412,1.7766143629817759,0
2.630433699318417,2.0333980584146296,0
-3.9349677492343615,-1.0611003395197274,0
-4.056492761087918,0.42880272593772883,0
0.27694472692831706,3.195742285997602,0
-0.8841534955890283,1.1860219800746423,0
-0.6033526544027868,5.802201205424075,0
0.7088693393297432,6.114695426289013,0
5.33907796723365,0.3374460002773344,0
4.72471967229027,-2.5302443103958767,0
-0.6548863928148743,0.7321003666874811,0
-0.6928044962718318,1.5767020053621446,0
-0.12748561153354762,0.7046950069148519,0
-7.4055839187376975,4.91509637827808,0
-0.44698535642848947,1.105426655174314,0
-0.25529431662632507,1.5732071571527415,0
-0.935800732530945,1.0611230207161424,0
-4.168609120508791,0.6629387106926053,0
-4.126040515340923,1.1263584715730035,0
-4.131493197179947,1.1560969902322378,0
4.070632683439257,2.154760805989845,0
2.814910547937424,2.113577633303055,0
2.879369520370728,2.136406575829459,0
7.810595260961304,-1.6192519085631445,0
3.394664483846408,1.9025712671982893,0
0.5966997460942982,-0.8506362442580978,0
0.6827463691217662,0.39392813318428294,0
-0.3752559851163143,1.197039579946499,0
0.0901079439252503,1.6920345754520962,0
-2.524764353701662,-3.8383321434270172,0
0.41169554440065054,1.7848962882777089,0
0.9392514872897482,0.9458417602585113,0
2.5688586766338752,1.9872547000605993,0
5.159572906378547,2.248222076803183,0
0.8250081238306625,1.8619683063566363,0
-3.8810619966394735,1.549074986118454,0
-3.1479707625119064,5.711156457466588,0
-3.326535751679614,1.3607328230230051,0
-0.34946299801808406,0.8357755837990077,0
5.060573868385171,1.4145276993024771,0
4.0819378902023375,2.243797289538644,0
7.9730061650369874,2.738818564196224,0
3.7579437216730196,2.074265217215397,0
1.8869179819929263,1.6992223889280047,0
0.2707344532938341,0.10410148678842229,0
-1.0264963321098148,0.8972104676498626,0
-1.1024770267593471,3.1162801230326562,0
-0.46639383901527176,1.0245492749776646,0
-0.5337622734927671,1.1417048210653806,0
0.20413664855009064,1.7568656943926728,0
-0.17614808291198755,0.9489375093509769,0
-0.31254786972056386,1.1941285971667335,0
1.0116407899082145,-1.3875825452778052,0
-0.09658989077521295,0.11866927367837976,0
2.7679519672642643,2.0360193056586584,0
2.1442035743598984,1.9084060320975451,0
0.48080785210511406,1.7629524386988953,0
0.8515028228695996,3.511618121994691,0
-4.030755048477857,1.258195363036132,0
4.192978145711005,1.8988341858668465,0
0.29007036604192477,6.33109415048264,0
-0.9372820975096158,0.9876838270131548,0
-2.1815415651269943,-1.7301303575745688,0
-2.453458966888646,-0.02576382254578827,0
-2.575980951093003,2.1569413733023914,0
-2.821694617188665,6.264059255814498,0
1.1442066276356424,0.9044784504346127,0
-0.7687539311886048,2.4412550378291176,0
-0.8260776803840802,1.399959194689227,0
-0.6875307282441626,0.6028950175515262,0
-0.8938488553746562,3.3494800325649647,0
-1.0859381512510138,6.5889643833158615,0
-1.0904342249394194,6.157387045460055,0
3.0463618444158125,6.738803174008484,0
-0.6049459537188283,-0.6174195209953773,0
-3.6611200044326204,1.4700782210283598,0
0.579083021969097,1.1066988206773174,0
4.245162779285649,-1.6091766174545403,0
0.392933540255009,0.1559219146815635,0
-0.5612775389795547,1.553251330914756,0
-0.9201273190186886,0.7750929999936825,0
0.4016682389204377,1.55581345107471,0
-1.7802115048367715,0.9040875587865081,0
3.185352057377034,-2.975976598407519,0
-0.6729971186596745,0.8472935186277988,0
4.501786274854309,2.162223409200056,0
-0.1852645069532016,5.775616591199244,0
6.953824016402864,2.619984306716013,0
-4.6740151160232415,-0.5412035665370156,0
-4.507563209561283,-1.3240411028174026,0
-4.617766351406716,-0.5064143373166732,0
-4.81111752630381,1.6699340561088782,0
-2.719647695274484,-2.1409625330316877,0
-3.3816665907577965,1.120465317462073,0
5.43719823566619,2.34301099208362,0
3.7011452609743594,2.164486813625998,0
-0.5042070813879772,0.31159893039162817,0
-1.7870418645841768,5.444456398779815,0
-1.3982958577324658,1.4699391824294217,0
-1.5392963703675542,4.22569082686396,0
0.9581348359341261,-1.348481432319719,0
0.05116168586073086,1.6785164067119296,0
-5.318212117087226,-1.2056849746901144,0
2.7787869552361633,2.0128761764219707,0
1.0455437777853533,1.8065152550536778,0
-4.036119228164212,2.431055079105741,0
3.714645754274552,2.0582930216434683,0
-4.070456854888155,-3.2619024523981186,0
-4.518857558870485,-1.3985347656592562,0
-4.778058282216431,3.8739308546043025,0
-4.831967886516578,1.1989568019242485,0
-4.511761556695739,5.366969158908834,0
-4.4512495192906885,0.9785609897863519,0
6.1919671655966235,2.5619001412750215,0
-0.3732597890222335,-1.7812782060482384,0
6.348902087994139,-1.546223194882978,0
5.30485418142204,2.344299427975772,0
0.2628843277468055,-1.2704498725409088,0
1.0643964057587645,1.7522945109864105,0
3.7162150332177695,2.0835594104689346,0
3.54827234686777,2.9749286625875944,0
2.317253817194337,1.9714107797899694,0
1.8094731039599108,-1.5372897638635799,0
5.986747766169196,2.6376922996834775,0
4.698323583846269,2.414424349999537,0
-0.8243794985145642,1.2996553148382415,0
6.957547692033301,2.7989821278944107,0
1.0683681590125627,2.7057534354651103,0
6.011256290978618,2.4118626280578828,0
6.814832469771454,4.1959804504237175,0
-4.404284102596488,1.4383724410072756,0
1.036716666720223,1.8723454370003878,0
4.576001991300197,2.23574792275019,0
6.6040453545498305,2.988264201831553,0
-0.2642861977313084,0.007081827267542046,0
-1.454253370883648,0.24576597984132376,0
-1.4360620937552455,1.5357892886814652,0
5.081618799684438,2.422922564210665,0
-1.137434606331401,1.2024612737476954,0
-1.1586102086965981,0.5486943639272106,0
0.03587025103354634,-1.262160877018612,0
2.5002441997631712,2.068242646059673,0
-0.31293246290573334,-1.7657319173020678,0
0.8037517792729347,-1.0701785186111379,0
-3.163183471901774,1.229991551777071,0
2.854695663406225,1.8680613554724896,0
-0.7348703388076473,-3.358611958241899,0
8.162127004817707,-2.0274634281122985,0
-2.485230451529341,3.24866479793706,0
4.017975751176074,1.9401978640240956,0
-1.4061225586389523,1.4611282052531542,0
-0.3170822754462484,0.39426921119795094,0
-0.47800864233173657,2.380560049650865,0
-0.47771979006476806,-0.04723126995081809,0
-0.37703062432386386,1.6747069629823879,0
3.6560113326186343,3.075523907251643,0
-4.838106941054998,-0.31560928128724824,0
